Subject,Model,Beta_Frequency,Beta_Semantic,Beta_Phonological,Negative_Log_Likelihood_Optimized
8,forage_phonologicaldynamicglobal_multimodal_alpha=0.0,-0.3857678480482582,-0.1822916590349819,0.986116580720068,12.085680474464366
8,forage_phonologicaldynamiclocal_multimodal_alpha=0.0,-0.3857677448206115,-0.18227299048652643,0.9860952246989271,12.085680474409983
8,forage_phonologicaldynamicswitch_multimodal_alpha=0.0,-0.3884395540590455,0.001363372522555513,0.4533939595297054,12.534191614196681
8,forage_phonologicaldynamicglobal_multimodal_alpha=0.1,-0.38576788169453524,-0.18228046362556166,0.9860948962103453,12.085680474405759
8,forage_phonologicaldynamiclocal_multimodal_alpha=0.1,-0.3857677507849088,-0.18228114447895297,0.9860968429330227,12.085680474405136
8,forage_phonologicaldynamicswitch_multimodal_alpha=0.1,-0.3884398474790677,0.0013243301597272966,0.2988447591482336,12.53419161406671
8,forage_phonologicaldynamicglobal_multimodal_alpha=0.2,-0.3857678210303189,-0.18228091043349165,0.9861026439310484,12.085680474406885
8,forage_phonologicaldynamiclocal_multimodal_alpha=0.2,-0.38576782669827214,-0.18227885177076092,0.9860971722642521,12.085680474404192
8,forage_phonologicaldynamicswitch_multimodal_alpha=0.2,-0.38843978309715693,0.0013254069636843028,0.8220169890482727,12.534191614066993
8,forage_phonologicaldynamicglobal_multimodal_alpha=0.30000000000000004,-0.3857678044037682,-0.18227889484094234,0.9860984521368357,12.085680474404075
8,forage_phonologicaldynamiclocal_multimodal_alpha=0.30000000000000004,-0.38576778682289714,-0.1822762757540431,0.9860998379260414,12.085680474405596
8,forage_phonologicaldynamicswitch_multimodal_alpha=0.30000000000000004,-0.3884398872582047,0.0013343493441748905,0.9249384042587914,12.53419161407722
8,forage_phonologicaldynamicglobal_multimodal_alpha=0.4,-0.3857678086385177,-0.18227910138358466,0.9860972581715838,12.085680474404155
8,forage_phonologicaldynamiclocal_multimodal_alpha=0.4,-0.38576779763930624,-0.1822788079854445,0.9860969637736814,12.08568047440423
8,forage_phonologicaldynamicswitch_multimodal_alpha=0.4,-0.3884395553802273,0.0013413253813088278,0.27056616013626866,12.534191614093302
8,forage_phonologicaldynamicglobal_multimodal_alpha=0.5,-0.3857677177509485,-0.182281503906918,0.9861048506928887,12.08568047441048
8,forage_phonologicaldynamiclocal_multimodal_alpha=0.5,-0.3857679017568536,-0.18228235499167103,0.9860917082132238,12.085680474410989
